DATE,humidity,pressure,radiation,precipitation,temp_mean,temp_min,temp_max,wind_speed
20050602,0.56,1.018,3.22,0,17.7,9.4,24.4,2.3
20050603,0.59,1.0133,2.97,0.43,20.8,12.5,29.3,5.1
20050604,0.68,1.0181,1.98,0,16.9,14.2,20.6,4.1
20050605,0.61,1.0207,2.01,0,16.1,12.4,20,3.1
20050606,0.77,1.0213,1.32,0.58,14.6,12.9,18.1,3.7
20050607,0.64,1.0299,2.93,0,12.1,7.5,15.6,4.8
20050608,0.58,1.0322,2.76,0,11.9,4.2,18.4,5.8
20050609,0.57,1.0275,2.28,0,12,5.1,18.3,4.6
20050610,0.56,1.0208,2.86,0,13.3,4.4,20.1,4.2
20050611,0.59,1.0135,2.94,0,15.1,6.9,22.6,5.3
20050612,0.69,1.0101,2.65,0.16,15.9,10.1,21.9,3.3
20050613,0.85,1.009,1.83,1.99,16.9,13.4,23.4,2.1
20050614,0.91,1.0133,0.91,0.96,16.2,14.6,19.5,3.2
20050615,0.71,1.02,2.67,0,18.5,13.3,24.3,4
20050616,0.66,1.0246,2.9,0,19.6,15.3,24.4,2.3
20050617,0.66,1.0272,2.89,0,20.9,14.3,26.9,3.4
20050618,0.68,1.0232,2.94,0,22.2,15.7,28.3,3.7
20050619,0.51,1.018,3.47,0,22.4,13.5,30.3,2.4
20050620,0.47,1.0156,3.47,0,23.7,13.5,31.5,3.2
20050621,0.54,1.0167,3.06,0,24.7,16.3,32.4,2.6
20050622,0.62,1.0195,2.88,0,24.4,17.6,31,3.1
20050623,0.61,1.0183,3.09,0,24.6,16.7,32.1,3.7
20050624,0.64,1.0149,2.38,0,25.5,19.7,32.5,2.8
20050625,0.8,1.0177,1.73,0.98,21.5,19,26,2.6
20050626,0.71,1.0206,3.15,0,23.8,18.1,30.8,3.8
20050627,0.68,1.0187,2.93,0,24.9,18.3,32.6,3.5
20050628,0.66,1.0143,2.56,0.3,25.1,19.4,34,3.1
20050629,0.8,1.0098,2.09,2.69,21.9,17.5,30,4
20050630,0.74,1.0122,2.29,0.33,19.9,16,25,5.2
20050701,0.72,1.0185,1.79,0.14,17.2,14.6,21.1,4.4
20050702,0.8,1.0228,1.39,0,18,14.7,21.2,2.6
20050703,0.7,1.0175,2.67,0,21.3,15.6,26.8,1.8
20050704,0.79,1.012,1.37,1,18.5,13.2,29,5.1
20050705,0.66,1.0165,3.03,0.23,15.6,11.3,20.5,4
20050706,0.8,1.0137,1.27,1.49,14.6,11.1,18.3,5.2
20050707,0.82,1.0153,1.08,0.51,13.5,11.6,17,4.4
20050708,0.79,1.0166,1.59,0.01,14.1,11.6,18.3,2.4
20050709,0.75,1.0182,2.68,0,16.1,10.4,22,3.5
20050710,0.83,1.0211,1.98,0.81,17,11.9,22.9,4.1
20050711,0.89,1.0248,1.79,1.91,16.9,13.6,22.4,4.5
20050712,0.86,1.0238,2.07,0.82,17.8,14.3,25.2,4.2
20050713,0.7,1.0209,2.94,0,20.4,13.3,27.4,3.5
20050714,0.54,1.0197,3.34,0,22.1,13.3,30.1,2.2
20050715,0.54,1.017,2.97,0.04,23.4,16.1,30.9,2.1
20050716,0.68,1.0154,1.93,0.02,22.9,17.9,28.3,1.9
20050717,0.62,1.0145,3.11,0,23.7,17.3,30.3,3.5
20050718,0.73,1.0116,1.81,1.47,21.1,17.3,27.4,4.9
20050719,0.72,1.0205,1.99,0.01,18.8,14.6,22.8,4.4
20050720,0.63,1.0241,2.04,0.11,18.7,13.9,22.7,3.5
20050721,0.69,1.0197,2.44,0,18.9,14.8,23.1,3
20050722,0.69,1.0149,1.7,0,17.6,13.1,20,1.8
20050723,0.67,1.0119,2.42,0.01,18.2,11.8,23.3,2.1
20050724,0.79,1.0102,1.24,0.92,19,15.9,23.7,4.9
20050725,0.9,1.0107,0.82,0.23,18.8,17.4,21,5.4
20050726,0.75,1.0123,2.78,0.02,21.5,17.2,26.8,2.2
20050727,0.62,1.0105,2.93,0,25.4,16.9,33.6,2.9
20050728,0.61,1.0115,2.88,0,26.8,20.4,34.6,2
20050729,0.76,1.0137,1.99,1.51,22.4,17.3,29.7,3.6
20050730,0.77,1.0164,1.66,0,19.2,15.2,23.4,4
20050731,0.67,1.0166,2.64,0,18.5,13.5,23.7,3.3
20050801,0.66,1.0167,2.64,0.2,19.1,13.1,24.5,1.8
20050802,0.95,1.0179,0.23,1.63,15.3,14.5,16.2,2.5
20050803,0.79,1.0216,1.55,0.08,17.4,14.4,22.8,3.6
20050804,0.65,1.0247,3,0,17.6,12.4,22.9,2.2
20050805,0.66,1.0218,2.72,0.13,18.2,10.7,24.8,3.6
20050806,0.69,1.0184,1.79,0,18,15.4,21.5,2.2
20050807,0.7,1.016,1.81,0,14.9,11.1,18.2,2.8
20050808,0.69,1.0181,2.42,0,14,9.1,19.3,4.6
20050809,0.63,1.0159,3.03,0,15.8,8.7,23.2,4.6
20050810,0.67,1.0142,2.93,0,17.3,9.9,24.3,4.9
20050811,0.67,1.0152,2.84,0,16.7,10.9,22.7,2.8
20050812,0.68,1.0155,2.7,0.3,18.5,11.1,26.5,3.2
20050813,0.72,1.0189,2.23,0,17.7,13.3,23.5,2.8
20050814,0.82,1.0172,0.82,0.51,15,12.4,20,5.4
20050815,0.9,1.0208,0.62,0.68,13.6,11.5,15.4,3.4
20050816,0.79,1.0202,1.66,0,16,12.2,21.2,4.5
20050817,0.7,1.017,2.77,0,18.4,10.1,25.6,4
20050818,0.68,1.0145,2.49,0,20.6,14.7,27.8,3.8
20050819,0.72,1.0162,1.64,0.1,19.8,16.4,25.8,4.9
20050820,0.85,1.0184,0.91,0.26,16.2,15,19.5,2.6
20050821,0.94,1.0151,0.23,2.2,15.1,13.8,16.3,3.8
20050822,0.9,1.0132,0.44,0.22,17.1,15.9,19.4,3.5
20050823,0.78,1.0157,1.86,0,17.9,15.2,22,3.5
20050824,0.79,1.0151,1.63,0,18,15.4,22.9,4
20050825,0.84,1.0119,0.82,0.47,17.3,15.2,21.9,3.9
20050826,0.76,1.0189,1.69,0,16.5,12.9,21.3,1.9
20050827,0.75,1.0184,1.89,0,16.3,11.2,21.2,1.8
20050828,0.72,1.0211,2.25,0,17.4,12.3,23.4,3.1
20050829,0.75,1.0228,2.51,0,18.5,11.6,25.6,2.6
20050830,0.75,1.0223,2.44,0,21.2,14.4,28.2,3.6
20050831,0.71,1.0164,2.41,0,22.6,16.2,29.9,4.5
20050901,0.73,1.0169,2.04,0,22,17.4,26.9,2.7
20050902,0.78,1.0225,2.02,0,21.4,17.5,27.1,3
20050903,0.78,1.0239,2.02,0,21.3,16.4,27,4
20050904,0.78,1.0216,2.11,0,20.1,15.4,26,3.8
20050905,0.71,1.0157,1.99,0.01,19.9,14.8,27.5,2
20050906,0.69,1.0114,2.17,0,20.7,15.6,27.5,2.7
20050907,0.7,1.0128,2.27,0,20,13.7,27,3
20050908,0.66,1.0143,2.21,0.12,21.4,15,28.4,1.6
20050909,0.82,1.0114,1.41,0.04,19.9,17.4,24.8,2.4
20050910,0.82,1.0114,1.29,1.83,18.8,15,24.2,2.9
20050911,0.85,1.011,0.95,0.3,16.3,15.1,18.7,2
20050912,0.82,1.0159,1.15,0,16.7,14.8,20.6,3.2
20050913,0.9,1.0234,0.57,0.01,16.5,14.5,18.5,1.8
20050914,0.82,1.0251,0.96,0,17.4,14.1,21,1.7
20050915,0.79,1.0204,1.4,0,17.2,12.8,22,3.1
20050916,0.78,1.0096,1.31,1.6,16.2,9.9,22.8,4.6
20050917,0.81,1.0179,0.55,0,10.3,6.5,14.1,5.2
20050918,0.73,1.0222,0.67,0,9.9,5.3,13.9,3.8
20050919,0.78,1.0227,0.87,0,10.1,6.9,13.7,2.7
20050920,0.76,1.0239,1.89,0,11.4,6.2,17.3,1.8
20050921,0.76,1.0213,1.99,0,11.6,5,18.8,3.2
20050922,0.75,1.0202,1.97,0,12.2,6,19,1.9
20050923,0.76,1.0181,1.87,0,15,9,22.5,2.6
20050924,0.76,1.0179,1.74,0,15.9,10.8,22.6,1.9
20050925,0.76,1.0153,1.61,0,16.5,11.3,23.2,1.9
20050926,0.81,1.0213,0.96,0,16.4,13.1,19.8,2.5
20050927,0.85,1.0219,0.76,0,15.6,13.2,19.8,3.3
20050928,0.79,1.0225,0.77,0,15.1,12.9,18.4,2.6
20050929,0.76,1.0222,0.81,0,13.5,10,16.6,3.9
20050930,0.77,1.0256,1.23,0,11.7,7.8,16,3.1
20051001,0.9,1.0181,0.41,1.54,12.2,10.4,14,4.5
20051002,0.92,1.0197,0.45,0.8,10.3,8.9,12.5,3.4
20051003,0.94,1.0226,0.15,0.56,10,9.2,10.6,3.1
20051004,0.95,1.0205,0.27,0.66,11.9,10.3,13,4.2
20051005,0.89,1.0219,0.97,0.01,12.4,8,15.4,2.5
20051006,0.92,1.0215,0.4,0,13.3,11.7,15.3,1.6
20051007,0.85,1.0195,1.13,0,13.9,10.5,18.6,2.1
20051008,0.83,1.0204,1.53,0,13.9,9.7,19.9,2.6
20051009,0.79,1.0237,1.59,0,13.6,8.9,21.1,1.8
20051010,0.86,1.0228,1.57,0,12.5,7,18.5,2.8
20051011,0.85,1.0193,1.47,0,13.2,8.8,18.6,3.8
20051012,0.8,1.0184,1.46,0,13.5,9.1,19.8,2.7
20051013,0.79,1.0197,1.4,0,12.2,7.7,19.6,2.3
20051014,0.78,1.0256,1.43,0,11.3,5.5,19,4
20051015,0.82,1.0271,1.38,0,10.6,5,17.4,3.9
20051016,0.86,1.0253,1.38,0,10,6.5,14.8,2.8
20051017,0.79,1.0225,1.17,0,9.7,6.8,13.4,3.5
20051018,0.75,1.0206,1.26,0,7.9,5.3,11.6,3.2
20051019,0.88,1.0185,0.55,0.37,9.3,7.3,12.6,3.6
20051020,0.87,1.0149,1.08,0,12.7,8.8,18.7,2.1
20051021,0.84,1.0099,0.92,0.16,13.9,9.9,20.1,5.1
20051022,0.89,1.0097,0.68,1.82,14.8,12.7,19.4,5.6
20051023,0.88,1.0174,0.42,0.02,13.2,10.2,15.6,1.8
20051024,0.87,1.0216,0.96,0,12.3,8.9,16.9,4.6
20051025,0.7,1.0184,0.84,0,14.7,9.7,21.2,6
20051026,0.7,1.0218,1.04,0,15.8,10.1,21.1,3.7
20051027,0.79,1.0214,1.2,0,13.4,7.8,20.3,4.5
20051028,0.77,1.0204,1.18,0,13.6,8.2,20.9,2.9
20051029,0.76,1.0196,1.1,0,13.7,9.7,19.5,3.5
20051030,0.73,1.0182,1.12,0,13.7,9.2,19.9,3.8
20051031,0.74,1.0144,0.65,0.21,13.6,8.1,18.6,4.1
20051101,0.82,1.0196,0.66,0.02,13.3,10.3,17,4.7
20051102,0.83,1.0198,0.53,0.17,11.9,8.4,15.4,5.2
20051103,0.8,1.0185,1,0.01,13.9,10.6,19.6,5.1
20051104,0.87,1.0179,0.42,0.89,12.5,10.3,16.3,3
20051105,0.82,1.0272,0.7,0,9.6,5.4,12.3,2.9
20051106,0.84,1.028,0.93,0,6.6,2.9,11.8,3.8
20051107,0.81,1.0276,0.77,0,7.1,2.6,12.2,3.6
20051108,0.8,1.0246,0.92,0,7.4,2.8,12.9,3.3
20051109,0.88,1.0249,0.78,0,6.7,3.6,11.4,3
20051110,0.9,1.0349,0.16,0,8.8,5.1,10.9,1.8
20051111,0.88,1.0309,0.39,0,8.2,4.9,11.3,2.7
20051112,0.86,1.02,0.59,0,7.2,4.2,10.8,2
20051113,0.9,1.0205,0.78,0,5.8,2.9,9.4,5.7
20051114,0.83,1.0237,0.15,0,4.7,3.9,6.1,4.6
20051115,0.86,1.0145,0.74,0,5,3.1,7.8,2.2
20051116,0.88,1.0068,0.19,0.1,5.9,4,8.3,2.3
20051117,0.82,1.0154,0.57,0,2.9,-0.5,7,1.4
20051118,0.81,1.0223,0.5,0,2.1,-1.7,5.3,2.9
20051119,0.9,1.0302,0.71,0.01,-0.5,-2.8,3,5.2
20051120,0.84,1.0335,0.76,0,-0.4,-3.9,3.9,4.5
20051121,0.8,1.0309,0.36,0,1,-3.7,4.6,4.6
20051122,0.68,1.032,0.83,0,1.5,-1.2,4.6,6.8
20051123,0.67,1.0291,0.36,0,0.7,-2.4,3.6,5.8
20051124,0.66,1.0186,0.73,0.32,-2.2,-4.9,-0.2,3.5
20051125,0.78,0.9979,0.69,0.1,0.5,-2.1,3.1,3.1
20051126,0.77,0.9974,0.7,0,-1.3,-3.8,3.3,3.1
20051127,0.81,0.9998,0.3,0.01,-1.4,-5.7,2.5,3.8
20051128,0.8,1.0037,0.21,0.8,2.2,1.2,3.8,3
20051129,0.96,1.007,0.19,0.61,1.9,0.5,3.1,3
20051130,0.92,1.0149,0.16,0.02,1.3,0.3,2.2,2.7
20051201,0.83,1.0121,0.55,0,0.7,-1.5,3.1,4.9
20051202,0.8,1.0031,0.31,0.42,-0.1,-2.9,2.7,8.9
20051203,0.81,1.0044,0.34,0,4.7,1,8.8,7.3
20051204,0.6,1.0027,0.19,0.09,9.6,7.4,11.5,5.6
20051205,0.76,1.0035,0.35,0.04,6.2,3.4,8.7,3.1
20051206,0.87,1.0085,0.32,0.27,3.1,0.7,6,3.2
20051207,0.86,1.0186,0.18,0.08,3.3,1.7,5,2.9
20051208,0.92,1.019,0.14,0.87,2.2,0.4,3.2,4.8
20051209,0.93,1.0317,0.12,0,2,-0.3,4,4
20051210,0.81,1.0383,0.49,0,0.5,-1.5,3,4.1
20051211,0.94,1.0371,0.23,0,-3.6,-5.1,-0.7,4.4
20051212,0.9,1.0312,0.47,0,-3.8,-5.3,-1.2,4.5
20051213,0.88,1.0318,0.1,0,-0.8,-4.5,1.5,6.5
20051214,0.74,1.0277,0.17,0,0.9,-1.5,2.6,2.3
20051215,0.8,1.0248,0.52,0,1.3,-3.3,4.6,2.2
20051216,0.76,1.0128,0.06,0.69,5.6,3.9,7.3,5.2
20051217,0.79,1.014,0.25,0.01,1.3,-0.3,4,3.2
20051218,0.75,1.0251,0.32,0,0.2,-0.8,1.4,1.8
20051219,0.78,1.0289,0.25,0.09,-0.2,-2.1,1.5,2.3
20051220,0.87,1.0335,0.21,0,0,-1,0.8,2.2
20051221,0.79,1.035,0.11,0,-0.4,-1.6,0.7,2.8
20051222,0.76,1.0345,0.31,0,0.5,-0.7,1.8,1.1
20051223,0.84,1.0305,0.24,0,1.9,-0.6,4.9,2
20051224,0.92,1.027,0.2,0,0.8,-1.8,2.7,2.3
20051225,0.86,1.0216,0.17,0,2.5,0.6,4,3
20051226,0.85,1.014,0.36,0,1,-2.4,2.9,2.8
20051227,0.82,1.0067,0.21,0.12,-2,-6.2,0,2.5
20051228,0.83,1.0112,0.31,0.03,-5.4,-8,-3.5,2.2
20051229,0.81,1.0187,0.39,0,-4,-7,-1.9,2.2
20051230,0.86,1.0176,0.56,0.79,-6.2,-9.7,-2.4,4.8
20051231,0.9,1.0075,0.24,0.58,3.8,-2.4,9.1,6.3
20060101,0.77,1.0076,0.46,0.02,4.6,2.7,7.8,5.4
20060102,0.93,1.0187,0.07,0,2.9,1.8,3.9,2.3
20060103,0.9,1.0285,0.25,0,2.2,1.3,3.4,0.9
20060104,0.88,1.0258,0.26,0,0.2,-1.6,1.4,3
20060105,0.71,1.0179,0.63,0,0.7,-1.3,2.7,3.4
20060106,0.79,1.0209,0.49,0,-1.8,-3.2,0.2,4
20060107,0.81,1.0263,0.45,0,-2.6,-4.5,-0.4,3.2
20060108,0.8,1.0283,0.57,0,-2.8,-4.3,-0.4,3.2
20060109,0.84,1.0305,0.67,0,-3.6,-6.7,0,1.7
20060110,0.86,1.0332,0.69,0,-4,-7.8,-0.2,2.1
20060111,0.81,1.0332,0.72,0,-3.6,-6,0,3.4
20060112,0.8,1.0333,0.5,0,-2.1,-4.6,1.2,2.1
20060113,0.83,1.0324,0.76,0,-4,-6.7,0,3.2
20060114,0.84,1.0321,0.73,0,-5.2,-6.9,-1.8,3
20060115,0.81,1.0269,0.75,0,-5,-7.8,-0.9,3.7
20060116,0.8,1.0236,0.65,0.1,-3.9,-7.7,-0.7,3.7
20060117,0.87,1.0136,0.13,0.2,2.4,-1.1,6.7,5.8
20060118,0.87,1.015,0.08,0.15,5.2,3.5,6.7,3.4
20060119,0.9,1.0256,0.59,0,2.8,-0.3,5.6,1.3
20060120,0.79,1.0254,0.77,0.03,3.6,-0.9,7.5,3.5
20060121,0.78,1.0267,0.55,0.05,4.4,1.4,7.3,1.9
20060122,0.89,1.0328,0.3,0,1.8,0.1,3.7,3.5
20060123,0.72,1.0356,0.89,0,-2.1,-4.1,0,4.8
20060124,0.71,1.0338,0.84,0,-4.8,-6.4,-2.2,3.6
20060125,0.78,1.0229,0.61,0.1,-2.4,-6.8,2,2.3
20060126,0.9,1.0156,0.26,0.13,-1.6,-3,0.1,5.5
20060127,0.93,1.0202,0.24,0,-5.8,-7.5,-2.9,5
20060128,0.89,1.0219,0.49,0,-6.5,-8.6,-4.6,5.4
20060129,0.87,1.0256,0.56,0,-4.8,-7.8,-1.6,6.1
20060130,0.85,1.0266,0.82,0,-4.4,-8.3,0.3,4
20060131,0.85,1.0259,0.86,0,-3.8,-8.1,1.8,2.2
20060201,0.86,1.025,0.86,0,-3.5,-8.6,1.7,1
20060202,0.93,1.0223,0.58,0,-3.7,-5.6,-0.2,2.6
20060203,0.95,1.0211,0.28,0,-5.6,-7.2,-4.4,5.4
20060204,0.88,1.0261,0.16,0,-6,-7.5,-4.4,4.4
20060205,0.77,1.03,0.8,0,-2.4,-4.7,0.4,2.8
20060206,0.75,1.0293,0.66,0,0.5,-1.7,3.5,1.9
20060207,0.78,1.0262,0.2,0,2.9,-0.3,4.2,2.1
20060208,0.76,1.0144,0.17,0.09,3,1.5,4.7,4.1
20060209,0.8,1.0142,0.44,0.1,1.9,-0.3,4.5,2.4
20060210,0.72,1.0212,0.66,0,0.8,-0.4,2.9,2.1
20060211,0.8,1.027,0.88,0,0.1,-3,2.7,2.6
20060212,0.79,1.0285,0.95,0,-2.3,-5.5,1.1,1.1
20060213,0.73,1.0254,1.02,0,-0.8,-4.8,2.5,2.4
20060214,0.72,1.0225,0.77,0.16,3.6,0.7,7.6,3.2
20060215,0.87,1.0111,0.18,1,4.8,2.2,8.4,8.1
20060216,0.79,0.9967,0.54,0.72,8.3,5.2,11.2,6.5
20060217,0.72,1.001,0.52,0.41,5.5,4,7.7,6
20060218,0.68,1.0028,1,0.18,6.8,3.9,10.4,6.2
20060219,0.76,1.0013,0.44,0.02,5.3,2.2,8,2.6
20060220,0.81,1.0049,0.77,0.38,5.5,2,9.5,3.1
20060221,0.77,1.0111,1,0,4.8,0.7,10.7,3.6
20060222,0.87,1.0189,0.24,0,3.1,1.4,4.3,4.2
20060223,0.9,1.0188,0.13,0.01,0.7,0,2,3
20060224,0.86,1.0125,0.24,0.02,0.6,-0.5,2.4,2.9
20060225,0.86,1.0114,0.34,0.34,0,-1.2,1.1,4.1
20060226,0.91,1.0157,0.21,0.12,-1.6,-2.7,-0.8,7.5
20060227,0.72,1.0177,1.52,0,-2.1,-7.7,2.1,3.8
20060228,0.75,1.0099,0.57,0.03,-0.9,-4.6,2.9,5
20060301,0.69,1.01,1.2,0.06,-0.8,-3.9,1.5,3.1
20060302,0.77,1.0091,0.73,0.67,-2.1,-5.8,3.1,4.6
20060303,0.74,0.9991,0.9,0.63,5.1,-1.1,10.1,5.9
20060304,0.94,0.9992,0.23,5.36,0.2,-1.6,4.8,4.6
20060305,0.84,1.0093,1.24,0.1,-1,-2.4,1.7,2.4
20060306,0.81,1.0188,0.91,0,0,-2.4,2.5,2.4
20060307,0.7,1.0227,1.5,0,0.4,-1.9,3.2,3.8
20060308,0.86,1.0114,0.36,0.67,1.5,-2.1,8.3,7.9
20060309,0.74,1.0062,0.92,0.38,8.1,5.8,10.7,6.2
20060310,0.83,1.0085,0.83,1.03,3.8,0.9,7.9,6
20060311,0.83,1.0107,0.48,0.07,2.4,-0.6,4.3,4.9
20060312,0.71,1.0272,0.99,0.02,-3.1,-4.5,-0.6,4.1
20060313,0.58,1.0286,1.94,0,-2,-5.4,2.1,4.1
20060314,0.6,1.0245,1.92,0,-0.2,-4.9,5.3,3.4
20060315,0.67,1.0195,1.72,0,1.1,-4,5.5,3.9
20060316,0.67,1.0205,0.6,0,1.4,-0.1,3.6,5.4
20060317,0.59,1.0203,1.84,0,2.4,-0.8,6.8,6.2
20060318,0.61,1.0161,1.5,0,2.9,-0.3,7.1,7
20060319,0.61,1.0121,1.97,0,4.4,-0.8,11,4.8
20060320,0.68,1.0099,1.66,0.26,7,-0.8,15.4,3.1
20060321,0.87,1.0065,0.62,0.32,8.3,6,10.5,4.1
20060322,0.94,1.0078,0.4,0.32,4.8,3.1,7.8,4.5
20060323,0.86,1.0098,0.83,0.04,4.6,2,8.6,3.8
20060324,0.81,1.0055,0.93,0.61,7.2,3.7,13.8,6.1
20060325,0.67,1.013,1.03,0.08,12.5,9.1,15.8,5.2
20060326,0.67,1.0152,1.65,0,15.3,10.7,22.2,3.4
20060327,0.66,1.0108,1.27,0.35,15,10.3,22.7,7.1
20060328,0.82,1.0109,0.38,0.93,8.8,4.3,11.8,6
20060329,0.71,1.0152,1.16,0.1,8.5,4.1,13.1,5.1
20060330,0.77,1.0136,0.4,1.12,10.8,5.7,14.4,6.9
20060331,0.62,1.0157,1.48,0,13.3,8.3,17.9,6
20060401,0.7,1.0158,1.35,0.1,11.4,7.2,18.9,5.4
20060402,0.75,1.0167,1.32,0.45,11.3,8.2,16.5,6.2
20060403,0.68,1.021,1.76,0,9.4,5.7,12.9,3.4
20060404,0.61,1.0154,2.19,0.62,8.9,3.4,14.9,6.4
20060405,0.92,1.0103,0.23,2.49,2.1,0.3,6.5,6.8
20060406,0.7,1.0162,1.75,0,3.7,-0.5,8.6,3.8
20060407,0.59,1.0166,2.52,0,5.6,-0.9,11.9,1.9
20060408,0.55,1.0134,2.44,0.09,9.5,1.1,17.8,2.9
20060409,0.86,1.0138,0.39,4.22,6.4,3,9.6,2.8
20060410,0.93,1.0129,0.33,1.57,2.8,0.4,4.6,3.8
20060411,0.71,1.02,1.89,0.02,5,2.3,9,3.4
20060412,0.8,1.0173,0.47,0.18,5.2,3.1,8.2,3.8
20060413,0.82,1.0186,0.44,0.52,7.2,3.6,9.9,4.6
20060414,0.69,1.017,1.74,0,11.3,7.6,15.9,2.5
20060415,0.82,1.0134,0.7,0.1,10.3,4.3,15.4,6.1
20060416,0.74,1.0154,0.97,0.01,11.7,9.2,15.7,3.1
20060417,0.81,1.0147,1.4,0.39,10.7,6.6,15.3,3
20060418,0.67,1.0152,2.18,0,11.8,7.6,16.7,2
20060419,0.64,1.0154,2.39,0,10.9,4.2,17.5,1.2
20060420,0.62,1.0153,2.58,0,12.9,6,19.7,2
20060421,0.55,1.0148,2.63,0,15.2,7.5,23,2.8
20060422,0.58,1.0159,2.17,0.1,15,8.9,22.2,2.8
20060423,0.6,1.0154,2.7,0,15.1,9,21.1,2.8
20060424,0.56,1.0162,2.54,0.07,15.5,7.1,24.3,2.1
20060425,0.84,1.0183,1.35,2,14.2,11.2,19.2,2
20060426,0.86,1.019,1.08,1.18,13,10.9,17.3,2.2
20060427,0.88,1.0179,1.25,0.77,12.8,10.4,16.8,3.6
20060428,0.81,1.0163,0.64,0.17,11,8.8,14.2,4.9
20060429,0.62,1.0158,0.95,0,7.1,1.7,9.9,3
20060430,0.57,1.0141,2.33,0,7,-0.6,13.2,2.4
20060501,0.54,1.0118,1.9,0,11.3,4.9,16.2,3.5
20060502,0.55,1.0145,2.75,0,15.2,8,22.6,3.4
20060503,0.53,1.0163,2.7,0,17.2,9,25.8,2.1
20060504,0.56,1.0154,2.84,0.16,18.5,9.2,25.6,3.6
20060505,0.75,1.0191,1.41,0.8,16.7,13.3,22.5,2
20060506,0.78,1.0184,1.8,0,15.2,11.8,20,3.5
20060507,0.81,1.017,1.63,0.25,14.1,10.1,19.9,2
20060508,0.9,1.0143,0.8,2.68,12.2,8.2,14.7,3.5
20060509,0.87,1.0176,0.75,0.48,8.6,6.9,10.9,3
20060510,0.78,1.0173,1.43,0,10.5,6.7,13.3,1.9
20060511,0.72,1.0164,2.83,0,14,6.7,21.5,2.9
20060512,0.68,1.0178,1.91,0.49,15.4,8.5,22.3,3.5
20060513,0.81,1.0196,2.11,1.88,14.8,11.6,21.2,3.1
20060514,0.7,1.0217,2.46,0,15,10.5,20.8,2.8
20060515,0.69,1.0176,2.32,0,17.2,8.9,24.1,2.8
20060516,0.88,1.0186,0.89,0.39,16.5,14.8,19.9,1.8
20060517,0.72,1.0192,2.14,0,19.1,14.8,23.7,3.6
20060518,0.89,1.0164,0.39,1.62,15.8,10.5,18.5,6.2
20060519,0.63,1.0166,2.42,0,14.7,9.9,19.8,6.5
20060520,0.64,1.0082,1.33,0.06,14.3,10.2,18.6,9.2
20060521,0.63,1.0094,1.83,0.08,15.3,10.8,20.8,5.1
20060522,0.7,1.0077,1.44,0.41,15.1,11.5,21.7,7.8
20060523,0.59,1.0198,2.89,0,13.4,8.7,17.6,3.8
20060524,0.59,1.024,2.83,0,12.7,6.5,18.8,5.2
20060525,0.61,1.0238,1.27,0,13.4,8.6,15.9,5.6
20060526,0.66,1.0243,1.93,0,17.7,13.5,23.3,4.4
20060527,0.76,1.0244,1.68,0,18.6,15.7,22.8,4.2
20060528,0.81,1.0203,0.71,0.81,16.6,14.1,19.3,2.8
20060529,0.91,1.0136,0.46,2.89,11.1,8,14.2,4
20060530,0.79,1.0151,1.7,1.07,8.2,6.3,11.9,3.6
20060531,0.77,1.0199,1.77,0.02,7.9,4.3,12.2,3.4
20060601,0.84,1.0245,0.84,0.89,7.9,4.7,10.3,3.4
20060602,0.88,1.0274,1.5,0.64,7.6,4.2,11.9,3.1
20060603,0.67,1.0268,2.7,0,11.8,3.7,17.7,2.4
20060604,0.67,1.0228,1.86,0,14.2,9.4,20.4,2.4
20060605,0.69,1.0225,1.91,0.01,13.5,9.2,18.5,1.8
20060606,0.64,1.0246,3.02,0,13.9,9.7,18.7,4.2
20060607,0.57,1.0256,2.87,0,14,6.4,20.5,4
20060608,0.54,1.0248,3.15,0,15.7,6.6,22.8,5.2
20060609,0.47,1.0228,3.43,0,17.7,8.5,24,4.6
20060610,0.49,1.021,3.28,0,19.2,10,26.5,2.2
20060611,0.47,1.0218,3.55,0,20.6,11.1,27.4,2.4
20060612,0.52,1.0226,3.39,0,21.4,13.6,28.3,2.1
20060613,0.55,1.0203,3.3,0,22.8,14.3,29.6,2.8
20060614,0.54,1.016,3.29,0,23.8,16.7,30.7,3.5
20060615,0.5,1.0154,2.99,0,23.5,16.8,30.1,3.9
20060616,0.61,1.0162,1.97,0.06,21.1,15.4,27.1,4.9
20060617,0.71,1.0174,2.5,0,20.7,15.6,26.8,3.5
20060618,0.71,1.0159,2.84,2.75,22.1,16.8,31,2.9
20060619,0.86,1.0158,1.34,0.44,19.7,16.5,25.4,3.8
20060620,0.76,1.0158,2.59,0,22.4,17.3,27.5,3.2
20060621,0.74,1.015,2.62,0.01,21.8,18.1,25.7,4.8
20060622,0.72,1.0157,1.38,0,19.2,16.8,22.1,2.1
20060623,0.63,1.0169,2.94,0,18.7,13.9,24,2.4
20060624,0.66,1.0138,2.94,0.06,21.4,12.6,30.4,2.2
20060625,0.76,1.0116,2.24,1.45,21.8,17,31.5,2.5
20060626,0.75,1.0164,2.62,0,20.5,15.7,25.7,3.5
20060627,0.78,1.0175,2.39,1.02,21.1,16.6,26.5,2.5
20060628,0.79,1.0169,2.31,0.22,21.1,17.4,26.5,2
20060629,0.83,1.0186,2.08,0.08,19.8,16.8,25.1,2.6
20060630,0.69,1.0212,3.21,0,21.6,15.2,28.5,1.8
20060701,0.59,1.0201,3.37,0,22.2,15.1,28.8,3.5
